Frame,X,Y,Visibility,L,Theta,score
3965,668,3,1,0.5,0.0,0.4303038418292999
3966,671,7,1,3.1556199491024017,61.05836174341,0.6806984543800354
3967,677,16,1,10.80796891450882,54.01369805406769,0.9505077004432678
3968,687,31,1,12.34903359413147,58.0689539010617,0.9543067216873169
3969,693,42,1,11.505463659763336,57.37492256587676,0.9717929363250732
3970,705,66,1,16.099379807710648,65.10217847810307,0.9080719351768494
3971,707,70,1,3.1979458928108215,35.93626949603493,0.48416125774383545
3972,710,78,1,10.040771126747131,67.18415542861662,0.9565656185150146
3973,721,105,1,17.73063986003399,69.63825785500586,0.9798254370689392
3974,723,113,1,21.336700052022934,71.00921105528622,0.9693984389305115
3975,735,147,1,18.604274585843086,74.36477023172814,0.9818928241729736
3976,752,214,1,14.079966008663177,73.77053894784005,0.9287189245223999
3977,754,220,1,2.9032357335090637,25.711735218326815,0.506047248840332
3978,753,222,1,18.546824164688587,77.55455621295846,0.9370494484901428
3979,757,239,1,18.917521327733994,79.65936376885202,0.9727610945701599
3980,769,321,1,21.194323159754276,84.28746947500737,0.9577975273132324
3981,771,332,1,23.681654788553715,84.30966633840792,0.9673643112182617
3982,778,410,1,11.515259178355336,89.03156785260633,0.8438471555709839
3983,0,0,0,-inf,-inf,0.1910589337348938
3984,777,417,1,17.006719100056216,-89.7365751122253,0.9192204475402832
3985,779,447,1,20.55217883735895,86.73087671418403,0.9156702160835266
3986,780,519,1,10.004480541218072,89.87092467486553,0.8805269002914429
3987,0,0,0,-inf,-inf,0.38879454135894775
3988,0,0,0,-inf,-inf,0.3562421500682831
3989,0,0,0,-inf,-inf,0.1353238970041275
3990,429,88,1,6.5151152312755585,34.50009308904429,0.8382543325424194
3991,434,91,1,4.70764322578907,28.39777181195105,0.8871874809265137
3992,443,93,1,3.198672890663147,36.225498885432295,0.7033550143241882
3993,0,0,0,-inf,-inf,0.3971204161643982
3994,0,0,0,-inf,-inf,0.2534732222557068
3995,0,0,0,-inf,-inf,0.15886148810386658
3996,0,0,0,-inf,-inf,0.1733735203742981
3997,618,529,1,1.7979988157749176,-29.518121733256994,0.4762498736381531
3998,585,283,1,4.577558398246765,33.82378396155451,0.7543397545814514
3999,581,281,1,5.588332086801529,8.835830079178562,0.8372306823730469
4000,578,279,1,4.90044704079628,18.305634495769386,0.7135258316993713
4001,578,279,1,2.1948752105236053,81.73403468861694,0.6075507998466492
4002,578,278,1,5.851141810417175,18.81894693510238,0.8747659921646118
4003,571,274,1,8.245948135852814,13.579160621320261,0.9125036597251892
4004,563,273,1,7.095815695822239,-4.482208962144688,0.9111195802688599
4005,551,274,1,7.148135647177696,-8.95085534527067,0.9192981719970703
4006,547,274,1,5.213632225990295,-13.83512854014797,0.8458837270736694
4007,548,273,1,4.321270912885666,-11.640443543173767,0.7437331676483154
4008,544,274,1,6.16086483746767,-9.008769006079667,0.7852973341941833
4009,538,276,1,4.737313494086266,-15.52812925873619,0.8499882221221924
4010,522,278,1,7.136662393808365,-7.576521066219249,0.8446601629257202
4011,511,279,1,7.011482359375805,0.4467262508439576,0.8503206372261047
4012,506,278,1,5.69402813911438,12.446290828261656,0.793262779712677
4013,0,0,0,-inf,-inf,0.3836771249771118
4014,507,279,1,3.59042539447546,6.473254757672328,0.70667964220047
4015,497,280,1,5.5,0.0,0.8065503239631653
4016,491,280,1,4.5252742459997535,-0.9911701437511701,0.8621448278427124
4017,486,279,1,2.7158479392528534,-9.63804942656995,0.94584059715271
4018,475,279,1,2.0,90.0,0.8881674408912659
4019,0,0,0,-inf,-inf,0.5344327688217163
4020,807,438,1,38.58220547437668,59.73631335877583,0.9248676896095276
4021,787,403,1,27.305772066116333,57.42157424831928,0.967276394367218
4022,726,307,1,24.00489714741707,54.032471322528245,0.9808253645896912
4023,684,247,1,17.595563918352127,52.792110496455635,0.9854846596717834
4024,674,234,1,19.992099046707153,51.51962848020022,0.9391857385635376
4025,666,225,1,6.7658387422561646,59.77941654841245,0.75745689868927
4026,666,222,1,17.804351925849915,52.07228174973416,0.9689021110534668
4027,647,198,1,21.318891048431396,50.52142016756186,0.9809369444847107
4028,636,185,1,18.436548709869385,48.44781244053019,0.9854559302330017
4029,615,161,1,14.498140305280685,45.47947283573434,0.9813355207443237
4030,604,149,1,10.65415906906128,42.737704358875085,0.9608664512634277
4031,601,146,1,4.973446726799011,42.777369309179235,0.6902676224708557
4032,603,148,1,4.409373998641968,53.82462992056696,0.794989287853241
4033,598,145,1,3.162169009447098,-18.91030307405911,0.8660691380500793
4034,595,148,1,3.352947637438774,-61.931845284409135,0.8873674869537354
4035,594,152,1,3.0,90.0,0.8876227140426636
4036,593,155,1,3.134202539920807,79.20551046314509,0.8855965733528137
4037,0,0,0,-inf,-inf,0.2726515233516693
4038,651,111,1,4.538779858499765,87.53965673472266,0.8262177109718323
4039,648,110,1,4.118194013834,-73.16687061606302,0.7951499819755554
4040,638,111,1,5.820394575595856,-34.41213029141433,0.7491759657859802
4041,631,114,1,4.301161497831345,-35.581426921441825,0.7959311604499817
4042,625,115,1,3.6213169991970062,-21.761484867468607,0.7596150040626526
4043,625,114,1,1.6486107110977173,-32.44258255760862,0.5075511932373047
4044,624,115,1,5.1925282925367355,-22.59632744377789,0.9064967632293701
4045,618,116,1,4.997074872255325,-11.747129384387048,0.909957230091095
4046,608,117,1,5.375227749347687,-18.320077080445138,0.893860936164856
4047,0,0,0,-inf,-inf,0.19406422972679138
4048,0,0,0,-inf,-inf,0.17845548689365387
4049,0,0,0,-inf,-inf,0.2160104513168335
4050,432,264,1,1.0,90.0,0.5553051233291626
4051,433,262,1,0.0,0.0,0.4571419060230255
4052,0,0,0,-inf,-inf,0.46106958389282227
4053,622,103,1,0.0,0.0,0.40792107582092285
4054,0,0,0,-inf,-inf,0.30260592699050903
4055,0,0,0,-inf,-inf,0.22260642051696777
4056,612,110,1,4.600733637809753,-37.01277945752736,0.7566533088684082
4057,607,109,1,4.727269493043423,-13.706011588627014,0.7766891717910767
4058,591,114,1,5.147346079349518,-29.827970993338894,0.7220457792282104
4059,468,252,1,0.7071067690849304,-44.99999999937468,0.5033426880836487
4060,0,0,0,-inf,-inf,0.34810909628868103
4061,471,255,1,0.7071067690849304,-44.99999999937468,0.49190640449523926
4062,471,251,1,1.7888543605804443,26.56505117707799,0.640813946723938
4063,472,251,1,1.7888543605804443,-26.56505117707799,0.5277405381202698
4064,0,0,0,-inf,-inf,0.31363698840141296
4065,483,248,1,1.117603451013565,28.15496623725062,0.4477653503417969
4066,485,249,1,1.0,90.0,0.48989859223365784
4067,0,0,0,-inf,-inf,0.34303224086761475
4068,0,0,0,-inf,-inf,0.30677106976509094
4069,701,525,1,0.0,0.0,0.44011110067367554
4070,0,0,0,-inf,-inf,0.309730589389801
4071,480,265,1,0.5,90.0,0.43345826864242554
4072,0,0,0,-inf,-inf,0.23742634057998657
4073,0,0,0,-inf,-inf,0.23759448528289795
4074,535,110,1,0.5,0.0,0.4257218837738037
4075,532,113,1,2.0939286947250366,-54.21747441146882,0.48672184348106384
4076,0,0,0,-inf,-inf,0.7249985933303833
4077,765,50,1,0.0,0.0,0.41842618584632874
4078,0,0,0,-inf,-inf,0.36207953095436096
4079,0,0,0,-inf,-inf,0.3797922432422638
4080,0,0,0,-inf,-inf,0.2903209328651428
4081,765,49,1,1.5,90.0,0.698483407497406
4082,0,0,0,-inf,-inf,0.34531718492507935
4083,518,236,1,3.5290543735027313,41.53058808860552,0.7467469573020935
4084,516,236,1,4.6774406880140305,8.867653254591007,0.613460123538971
4085,516,234,1,2.287527285516262,13.077167889156458,0.5777867436408997
4086,521,235,1,5.052837535738945,-3.592733977920594,0.8473894596099854
4087,526,234,1,3.05710269510746,3.6164081855583046,0.8055205345153809
4088,538,227,1,3.160614162683487,-69.7064710497594,0.8543883562088013
4089,541,224,1,3.1477569341659546,-61.85930774760699,0.7436068654060364
4090,544,222,1,2.583806090056896,-84.54015569154154,0.6663287878036499
4091,546,225,1,1.4939390122890472,5.15242323436634,0.5343175530433655
4092,546,220,1,3.2015604972839355,-51.28489590387017,0.888666570186615
4093,552,216,1,5.692988395690918,-49.11040903799027,0.9126381278038025
4094,560,207,1,3.3493480682373047,-66.48584952482044,0.8424267172813416
4095,563,205,1,2.7620527744293213,-32.56292304326694,0.5789111852645874
4096,0,0,0,-inf,-inf,0.18114036321640015
4097,0,0,0,-inf,-inf,0.19912026822566986
4098,0,0,0,-inf,-inf,0.2801887094974518
4099,569,116,1,2.6409181505441666,-10.559361991137308,0.7604308128356934
4100,576,116,1,2.5422235541045666,6.9772545865735065,0.5053343772888184
4101,0,0,0,-inf,-inf,0.3658166229724884
4102,0,0,0,-inf,-inf,0.18242424726486206
4103,0,0,0,-inf,-inf,0.2140796035528183
4104,0,0,0,-inf,-inf,0.33374136686325073
4105,0,0,0,-inf,-inf,0.23726798593997955
4106,603,133,1,1.0,0.0,0.4133627414703369
4107,570,133,1,0.0,0.0,0.40825292468070984
4108,0,0,0,-inf,-inf,0.23728100955486298
4109,0,0,0,-inf,-inf,0.1504884511232376
4110,0,0,0,-inf,-inf,0.2747560441493988
4111,632,101,1,2.0217361450195312,-64.68465862164233,0.4730246663093567
4112,0,0,0,-inf,-inf,0.20094692707061768
4113,586,72,1,1.0,0.0,0.5092319846153259
4114,0,0,0,-inf,-inf,0.23501324653625488
4115,0,0,0,-inf,-inf,0.17258411645889282
4116,0,0,0,-inf,-inf,0.375243604183197
4117,0,0,0,-inf,-inf,0.3123196065425873
4118,708,517,1,1.8007351160049438,59.03624346792648,0.4456794857978821
4119,710,516,1,4.122866272926331,-14.654085439074784,0.8382378220558167
4120,705,516,1,3.3055507242679596,36.32561448235419,0.7634817957878113
4121,703,514,1,3.020490735769272,16.18164538110127,0.5893903374671936
4122,705,515,1,4.604656130075455,-15.22854105344691,0.7768748998641968
4123,700,515,1,3.62710777297616,-5.472929487999927,0.7716606259346008
4124,696,514,1,3.6006640568375587,-3.024916131856167,0.7556637525558472
4125,695,513,1,3.7893020063638687,-17.535614538913705,0.7468183040618896
4126,687,533,1,3.351499244570732,-28.822406128963088,0.8068157434463501
4127,686,538,1,0.0,0.0,0.41116055846214294
4128,685,532,1,1.5803006887435913,-20.30064732214911,0.5959111452102661
4129,685,528,1,2.1213203072547913,0.0,0.6913497447967529
4130,683,527,1,2.838192582130432,-17.741989897615806,0.7593222260475159
4131,680,526,1,2.2359827756881714,-27.065088241588754,0.6036615967750549
4132,0,0,0,-inf,-inf,0.6069252490997314
4133,0,0,0,-inf,-inf,0.37807363271713257
4134,0,0,0,-inf,-inf,0.3876686990261078
4135,670,145,1,2.526046335697174,18.264427683272366,0.6599252223968506
4136,620,144,1,11.690400421619415,17.150647283846993,0.885870099067688
4137,681,147,1,7.60741513967514,20.514001596860666,0.6890255808830261
4138,698,148,1,3.999286502599716,22.53855702892801,0.6397623419761658
4139,0,0,0,-inf,-inf,0.27196696400642395
4140,672,525,1,5.30982431769371,-46.26770454516381,0.8506956696510315
4141,0,0,0,-inf,-inf,0.47973403334617615
4142,0,0,0,-inf,-inf,0.22082531452178955
4143,0,0,0,-inf,-inf,0.1601269394159317
4144,0,0,0,-inf,-inf,0.22705399990081787
4145,0,0,0,-inf,-inf,0.23436710238456726
4146,0,0,0,-inf,-inf,0.34953001141548157
4147,0,0,0,-inf,-inf,0.289870023727417
4148,0,0,0,-inf,-inf,0.18405506014823914
4149,684,460,1,2.709803342819214,-28.347446362307476,0.5978829860687256
4150,0,0,0,-inf,-inf,0.3577263355255127
4151,0,0,0,-inf,-inf,0.18856441974639893
4152,0,0,0,-inf,-inf,0.36258065700531006
4153,0,0,0,-inf,-inf,0.28048521280288696
4154,0,0,0,-inf,-inf,0.21663528680801392
4155,0,0,0,-inf,-inf,0.32815614342689514
4156,0,0,0,-inf,-inf,0.15628287196159363
4157,0,0,0,-inf,-inf,0.2124793380498886
4158,0,0,0,-inf,-inf,0.3763146698474884
4159,589,177,1,0.5,0.0,0.4399678707122803
4160,594,179,1,3.0397999435663223,11.309932474656089,0.7821404337882996
4161,595,179,1,2.1561322808265686,78.80120102342173,0.6519358158111572
4162,597,180,1,2.060160182416439,78.06991240458949,0.6428391933441162
4163,0,0,0,-inf,-inf,0.31990185379981995
4164,602,181,1,4.268155917525291,28.434950659870175,0.8636340498924255
4165,609,184,1,3.353900447487831,27.193136319275435,0.8940854072570801
4166,611,186,1,3.1521207988262177,28.577470848667648,0.8632403612136841
4167,741,431,1,3.601299226284027,-59.09275129253985,0.8532395362854004
4168,617,190,1,2.5260245576500893,-1.5432446314520305,0.7210604548454285
4169,745,423,1,2.3305280953645706,74.34793825165464,0.5646931529045105
4170,618,190,1,3.100026562809944,-7.047498148508261,0.8600514531135559
4171,624,188,1,2.487331122159958,58.900729389059336,0.7332364320755005
4172,628,192,1,0.5,90.0,0.4369048774242401
4173,0,0,0,-inf,-inf,0.29840177297592163
4174,0,0,0,-inf,-inf,0.29283079504966736
4175,0,0,0,-inf,-inf,0.2424219399690628
4176,0,0,0,-inf,-inf,0.34732693433761597
4177,724,140,1,3.8882255256175995,-14.443290883345762,0.7274109125137329
4178,0,0,0,-inf,-inf,0.1802457869052887
4179,60,318,1,0.0,0.0,0.4440086781978607
4180,0,0,0,-inf,-inf,0.1456269770860672
4181,0,0,0,-inf,-inf,0.19136248528957367
4182,701,431,1,1.571119286119938,-78.0187555125562,0.5482217073440552
4183,704,412,1,9.814954563975334,-72.87452522250216,0.740898072719574
4184,0,0,0,-inf,-inf,0.4465731978416443
4185,12,256,1,1.5808266401290894,-72.70385565624503,0.686545729637146
4186,0,0,0,-inf,-inf,0.19997447729110718
4187,0,0,0,-inf,-inf,0.20501847565174103
4188,187,73,1,0.0,0.0,0.4265555739402771
4189,0,0,0,-inf,-inf,0.607088029384613
4190,715,409,1,2.1973851919174194,-52.76205549748364,0.5636653304100037
4191,714,405,1,2.6634963750839233,30.230608870241987,0.5361567139625549
4192,0,0,0,-inf,-inf,0.1747487485408783
4193,0,0,0,-inf,-inf,0.28164952993392944
4194,0,0,0,-inf,-inf,0.3926056921482086
4195,685,405,1,0.5,0.0,0.4853425920009613
4196,0,0,0,-inf,-inf,0.3434234857559204
4197,802,169,1,1.8007351756095886,30.963756532729857,0.5007644295692444
4198,806,171,1,1.8024832606315613,-55.278022608460326,0.5042568445205688
4199,0,0,0,-inf,-inf,0.32284918427467346
4200,808,170,1,3.9045538008213043,51.17421942767373,0.6566485166549683
4201,822,179,1,3.10021710395813,29.804909714865904,0.7877601385116577
4202,827,181,1,3.5323342084884644,22.12372154558295,0.6787210702896118
4203,0,0,0,-inf,-inf,0.3092060983181
4204,0,0,0,-inf,-inf,0.2259875237941742
4205,0,0,0,-inf,-inf,0.17219075560569763
4206,0,0,0,-inf,-inf,0.3266053795814514
4207,13,257,1,0.5,90.0,0.467610239982605
4208,0,0,0,-inf,-inf,0.5449132323265076
4209,694,368,1,2.3367476165294647,-73.95053637277296,0.5537012815475464
4210,701,360,1,1.0,0.0,0.46546363830566406
4211,700,360,1,1.5,0.0,0.5223930478096008
4212,0,0,0,-inf,-inf,0.3731972277164459
4213,778,163,1,0.0,0.0,0.4190179109573364
4214,0,0,0,-inf,-inf,0.29473966360092163
4215,0,0,0,-inf,-inf,0.3869093656539917
4216,0,0,0,-inf,-inf,0.3139760494232178
4217,0,0,0,-inf,-inf,0.20051370561122894
4218,776,162,1,1.1067972034215927,-18.43494882292201,0.47849878668785095
4219,789,159,1,3.106707137078047,4.421317021499996,0.7962567806243896
4220,811,158,1,4.493481159210205,-3.084456091586253,0.6060170531272888
4221,814,157,1,8.354887783527374,-12.784742682077061,0.6956626772880554
4222,819,157,1,5.913395583629608,-12.62288045143904,0.7537856698036194
4223,0,0,0,-inf,-inf,0.2469780594110489
4224,0,0,0,-inf,-inf,0.3556925654411316
4225,693,324,1,0.0,0.0,0.4090891182422638
4226,691,320,1,0.0,0.0,0.7118707299232483
4227,693,317,1,3.1810958087444305,-32.17780993297554,0.5613206624984741
4228,0,0,0,-inf,-inf,0.22959761321544647
4229,0,0,0,-inf,-inf,0.2810399830341339
4230,340,46,1,1.5,0.0,0.536216676235199
4231,0,0,0,-inf,-inf,0.26566991209983826
4232,0,0,0,-inf,-inf,0.1954459249973297
4233,0,0,0,-inf,-inf,0.3954770565032959
4234,0,0,0,-inf,-inf,0.2702047526836395
4235,0,0,0,-inf,-inf,0.23504875600337982
4236,0,0,0,-inf,-inf,0.3648526072502136
4237,823,182,1,1.4142136573791504,-45.000000000347406,0.5287997722625732
4238,825,182,1,1.5,90.0,0.4768816828727722
4239,703,300,1,0.5,90.0,0.4224303364753723
4240,0,0,0,-inf,-inf,0.13241888582706451
4241,0,0,0,-inf,-inf,0.16087877750396729
4242,0,0,0,-inf,-inf,0.3546716272830963
4243,5,433,1,5.692623525857925,-55.2084998882347,0.9088299870491028
4244,7,429,1,1.0,90.0,0.6971261501312256
4245,3,435,1,2.055418938398361,-9.615336187835592,0.5835444331169128
4246,0,0,0,-inf,-inf,0.5926535725593567
4247,0,0,0,-inf,-inf,0.20117804408073425
4248,737,131,1,1.3970159590244293,-21.354694978696717,0.45296552777290344
4249,738,150,1,2.1278058253228664,-5.203855656156513,0.590565025806427
4250,737,153,1,1.5625422894954681,-27.23116110338185,0.5843756794929504
4251,737,155,1,1.5,0.0,0.5441509485244751
4252,0,0,0,-inf,-inf,0.20823940634727478
4253,0,0,0,-inf,-inf,0.17651234567165375
4254,766,131,1,2.4978697299957275,-2.365469312344922,0.706038236618042
4255,748,144,1,2.643728584051132,10.870389527493414,0.6751329302787781
4256,751,141,1,2.6414691358804703,-79.38034472369897,0.6725906133651733
4257,753,138,1,2.979518473148346,-6.698899740844878,0.7010771632194519
4258,0,0,0,-inf,-inf,0.3270418345928192
4259,0,0,0,-inf,-inf,0.27046865224838257
4260,754,133,1,0.5,0.0,0.5465177297592163
4261,0,0,0,-inf,-inf,0.2438780814409256
4262,768,230,1,0.0,0.0,0.4304209351539612
4263,761,227,1,2.2058622241020203,72.86314723285868,0.5981252193450928
4264,758,227,1,2.634484142065048,5.601900611470818,0.7177950143814087
4265,0,0,0,-inf,-inf,0.26912567019462585
4266,171,38,1,4.598195821046829,-36.53993282911153,0.6085551381111145
4267,173,38,1,10.295627534389496,-29.095203154968072,0.8924066424369812
4268,0,0,0,-inf,-inf,0.4960637092590332
4269,765,139,1,1.1067972034215927,-18.434948823630712,0.5904467701911926
4270,682,52,1,0.0,0.0,0.404249370098114
4271,0,0,0,-inf,-inf,0.21894648671150208
4272,318,52,1,0.0,0.0,0.4114890694618225
4273,0,0,0,-inf,-inf,0.33405429124832153
4274,677,53,1,1.5567070618271828,-8.349622116924861,0.549372136592865
4275,745,236,1,3.353900447487831,-62.80686368095443,0.7506687641143799
4276,748,230,1,1.768502652645111,67.49999999945284,0.484960675239563
4277,750,228,1,3.0688236132264137,-4.470880795056998,0.6515687704086304
4278,0,0,0,-inf,-inf,0.36838987469673157
4279,0,0,0,-inf,-inf,0.22890348732471466
4280,677,51,1,1.7726367712020874,23.19859051364819,0.5083613395690918
4281,679,51,1,3.8070556968450546,22.001571152247955,0.49869152903556824
4282,0,0,0,-inf,-inf,0.4484979510307312
4283,159,65,1,0.0,0.0,0.45949622988700867
4284,178,73,1,0.0,0.0,0.45461663603782654
4285,153,68,1,1.5567070618271828,-8.34962211698175,0.4756397008895874
4286,150,68,1,1.1067972034215927,18.434948822935038,0.5429171919822693
4287,161,76,1,1.553094282746315,-82.37244064847833,0.6050031185150146
4288,117,63,1,3.2612800151109695,13.054260381492846,0.5001703500747681
4289,100,62,1,2.092318207025528,-35.514796095744835,0.562358558177948
4290,146,84,1,2.2188342213630676,-70.55304692364213,0.5421888828277588
4291,141,62,1,2.7663234174251556,77.44258255692772,0.5691190361976624
4292,0,0,0,-inf,-inf,0.4988287687301636
4293,0,0,0,-inf,-inf,0.2995740473270416
4294,0,0,0,-inf,-inf,0.3580111563205719
4295,0,0,0,-inf,-inf,0.2551645040512085
4296,0,0,0,-inf,-inf,0.27416113018989563
4297,0,0,0,-inf,-inf,0.22257743775844574
4298,559,31,1,1.5,0.0,0.494983971118927
4299,760,65,1,6.485082387924194,3.8825012436095343,0.5785768032073975
4300,756,65,1,7.49698743224144,1.6240824703283854,0.8420318365097046
4301,755,64,1,3.5696783885359764,4.660438190627155,0.532103419303894
4302,0,0,0,-inf,-inf,0.3892618417739868
4303,93,96,1,3.1639306247234344,-29.86636798485689,0.5513101816177368
4304,87,96,1,5.499845921993256,-0.42868600431134357,0.6146180033683777
4305,114,98,1,1.1067972034215927,18.434948822885534,0.4366653561592102
4306,97,97,1,1.0,0.0,0.4322395622730255
4307,105,95,1,0.0,0.0,0.4205828905105591
4308,0,0,0,-inf,-inf,0.31159457564353943
4309,0,0,0,-inf,-inf,0.13716913759708405
4310,765,150,1,2.4464093446731567,-48.75466553690867,0.6419534683227539
4311,763,147,1,3.5861090645194054,6.068953448333122,0.832806408405304
4312,758,144,1,3.161315232515335,17.02138653407761,0.6746474504470825
4313,757,142,1,3.332705408334732,-33.04019854006481,0.534724771976471
4314,753,61,1,0.0,0.0,0.40584930777549744
4315,745,138,1,2.9085008800029755,26.999625522022164,0.7755617499351501
4316,740,137,1,3.339367926120758,21.192663542555827,0.8363031148910522
4317,735,137,1,2.5,0.0,0.7602026462554932
4318,730,138,1,2.5485071539878845,-2.9734315268552955,0.634494960308075
4319,779,189,1,1.1067972034215927,-71.56505117707799,0.4312191605567932
4320,774,188,1,0.5,90.0,0.512848436832428
4321,894,176,1,2.0,0.0,0.5566501617431641
4322,763,150,1,2.5228241365402937,-3.012787504084467,0.5582293272018433
4323,0,0,0,-inf,-inf,0.3979339003562927
4324,0,0,0,-inf,-inf,0.3531745672225952
4325,0,0,0,-inf,-inf,0.20001842081546783
4326,56,258,1,2.0416956916451454,-6.077470848637317,0.5684410929679871
4327,49,241,1,5.509540159255266,-0.5617401609910015,0.9098648428916931
4328,57,241,1,4.5,0.0,0.9033125042915344
4329,64,242,1,5.741173706948757,6.301620609726876,0.9095730185508728
4330,72,245,1,5.82220596075058,27.82525051000806,0.9149084687232971
4331,79,249,1,5.310619294643402,38.84017522815732,0.895066499710083
4332,79,249,1,4.606345981359482,38.392020475170746,0.9140901565551758
4333,83,256,1,3.1399114094674587,-84.0217078783475,0.7293583154678345
4334,82,261,1,3.097775861620903,6.8427734125499295,0.7132872939109802
4335,82,265,1,1.5,90.0,0.45374009013175964
4336,0,0,0,-inf,-inf,0.5844516158103943
4337,78,264,1,1.0,0.0,0.47450581192970276
4338,80,264,1,3.1400251127779484,-5.9838058905379015,0.6783303022384644
4339,82,261,1,2.938618317246437,24.39889418553825,0.6914111971855164
4340,82,259,1,2.6496250927448273,-11.553163429068073,0.769707977771759
4341,80,257,1,3.539161205291748,22.67793491530573,0.8598676919937134
4342,78,255,1,4.071800202131271,23.084369284221072,0.8797749280929565
4343,71,252,1,5.019285900518298,2.9928040816880976,0.889531135559082
4344,76,251,1,2.060866206884384,77.44258255692523,0.6979833245277405
4345,0,0,0,-inf,-inf,0.7210647463798523
4346,855,205,1,3.1407521963119507,-11.745983339904713,0.5956405401229858
4347,852,205,1,1.5,90.0,0.8816977143287659
4348,0,0,0,-inf,-inf,0.29835474491119385
4349,46,247,1,0.0,0.0,0.4081105589866638
4350,0,0,0,-inf,-inf,0.24682754278182983
4351,0,0,0,-inf,-inf,0.12155238538980484
4352,0,0,0,-inf,-inf,0.17826902866363525
4353,0,0,0,-inf,-inf,0.311350017786026
4354,0,0,0,-inf,-inf,0.27876532077789307
4355,0,0,0,-inf,-inf,0.27845463156700134
4356,0,0,0,-inf,-inf,0.35805588960647583
4357,0,0,0,-inf,-inf,0.33401918411254883
4358,671,113,1,2.5,90.0,0.6093655824661255
4359,670,112,1,2.1973851919174194,-37.237944499155624,0.607724130153656
4360,665,110,1,1.0,0.0,0.5125390887260437
4361,781,130,1,1.5456016808748245,-83.73559614547574,0.4761916995048523
4362,781,126,1,1.5530941933393478,82.37244064850057,0.47769173979759216
4363,766,131,1,9.192095950245857,-22.837068429796275,0.8608875274658203
4364,0,0,0,-inf,-inf,0.7380661964416504
4365,74,251,1,4.777979165315628,9.9541619768628,0.8278218507766724
4366,78,253,1,2.549434907734394,78.25071716206952,0.7616564631462097
4367,12,263,1,2.4979686737060547,87.69003825917088,0.6034474968910217
4368,11,262,1,2.03503605350852,-85.16332228381144,0.6625376343727112
4369,60,263,1,1.5,90.0,0.575518786907196
4370,0,0,0,-inf,-inf,0.7436999678611755
4371,776,189,1,4.670661740005016,-8.38695729755968,0.7987411022186279
4372,0,0,0,-inf,-inf,0.2566210925579071
4373,0,0,0,-inf,-inf,0.3215961754322052
4374,75,251,1,1.1067972034215927,71.56505117710405,0.5344877243041992
4375,69,249,1,3.8075822293758392,23.923243310292555,0.8785040974617004
4376,64,247,1,3.2893713265657425,15.290329955920082,0.8437923192977905
4377,57,245,1,5.066230371594429,4.808756890115051,0.9191979765892029
4378,52,245,1,4.0,0.0,0.8646627068519592
4379,45,244,1,3.783669963479042,-16.73332245409517,0.7780495285987854
4380,0,0,0,-inf,-inf,0.2584136128425598
4381,0,0,0,-inf,-inf,0.34054532647132874
4382,0,0,0,-inf,-inf,0.24188512563705444
4383,0,0,0,-inf,-inf,0.34294721484184265
4384,0,0,0,-inf,-inf,0.15599331259727478
4385,0,0,0,-inf,-inf,0.26006436347961426
4386,0,0,0,-inf,-inf,0.28678104281425476
4387,765,176,1,1.0,90.0,0.5964266657829285
4388,753,178,1,0.0,0.0,0.40308505296707153
4389,810,183,1,1.0,90.0,0.4745749533176422
4390,798,183,1,2.1213203072547913,-44.999999999478895,0.5706139802932739
4391,0,0,0,-inf,-inf,0.332764208316803
4392,778,188,1,0.5,90.0,0.44751566648483276
4393,775,190,1,2.407519355416298,-21.236941543254062,0.5604601502418518
4394,765,192,1,2.052541308104992,-8.67701231813066,0.8793675303459167
4395,0,0,0,-inf,-inf,0.8849930167198181
4396,49,238,1,4.553093992173672,-3.5348478422151386,0.857970118522644
4397,57,239,1,5.433912754058838,15.481051701808253,0.7571641802787781
4398,59,241,1,2.627008229494095,-9.130575113498665,0.72074955701828
4399,75,249,1,1.0,90.0,0.54117351770401
4400,0,0,0,-inf,-inf,0.3811582922935486
4401,72,259,1,4.500169724225998,-53.120381819425326,0.8331192135810852
4402,70,264,1,3.1604461669921875,-29.467417557261935,0.6805315017700195
4403,68,269,1,1.9667493104934692,-79.53774912751189,0.5226770043373108
4404,0,0,0,-inf,-inf,0.4114210903644562
4405,777,200,1,4.998623728752136,-35.52559179923765,0.7445818185806274
4406,775,202,1,6.017121642827988,-46.364189550460374,0.8440950512886047
4407,770,208,1,3.5468950867652893,-44.03909283597821,0.81316077709198
4408,767,213,1,3.3359478414058685,-32.52898049379348,0.8165692687034607
4409,766,215,1,2.5392728932201862,-83.82620593235336,0.7036837339401245
4410,0,0,0,-inf,-inf,0.24474427103996277
4411,760,219,1,3.415669083595276,-74.98741945094298,0.8345297574996948
4412,759,220,1,3.593785047531128,-60.94007647605709,0.8483226299285889
4413,757,222,1,3.35322068631649,-25.251602783930508,0.8282555937767029
4414,755,224,1,2.9721464961767197,-29.51812173396324,0.8030714392662048
4415,0,0,0,-inf,-inf,0.25613635778427124
4416,710,101,1,4.495493620634079,2.564376218857751,0.8364070057868958
4417,703,100,1,4.119889587163925,16.299345095695383,0.8743695616722107
4418,699,98,1,3.352947637438774,28.068154715590865,0.8095965385437012
4419,0,0,0,-inf,-inf,0.38357263803482056
4420,0,0,0,-inf,-inf,0.3013365566730499
4421,750,219,1,0.0,0.0,0.4026995897293091
4422,0,0,0,-inf,-inf,0.28752073645591736
